ID,SourceId,Organization,RoadwayName,Direction,Description,Reported,LastUpdated,StartDate,PlannedEndDate,EventType,Latitude,Longitude
74113,229452,MTO,HWY 403 MISSISSAUGA,Eastbound,"Recurring-Construction on HWY 403 MISSISSAUGA Eastbound Collector Off-ramp at 410, Mississauga. 2 Right Lane(s).",2025-08-16T02:00:00+00:00,2025-08-13T06:04:00+00:00,2025-08-16T02:00:00+00:00,2025-08-17T12:00:00+00:00,roadwork,43.63624,-79.65396
74116,229467,MTO,HWY 407 ETR,Westbound,"Recurring-Engineering Investigation on HWY 407 ETR Westbound  between DIXIE ROAD and HWY 410, Brampton. 1 Right Lane(s).",2025-08-18T01:00:00+00:00,2025-08-13T11:58:00+00:00,2025-08-18T01:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,43.687603,-79.69104
74121,229450,MTO,HWY 407 ETR,Eastbound,"Recurring-Construction on HWY 407 ETR Eastbound On-ramp at HWY 410, Brampton. ALL LANES CLOSED.",2025-08-18T03:00:00+00:00,2025-08-13T03:18:00+00:00,2025-08-18T03:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,43.668854,-79.700165
74128,229453,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound Express between WESTNEY ROAD and WESTNEY ROAD, Ajax. 4 Right Lane(s).",2025-08-19T00:00:00+00:00,2025-08-13T07:13:00+00:00,2025-08-19T00:00:00+00:00,2025-08-22T10:00:00+00:00,roadwork,43.849102,-79.04046
74131,229455,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound Express between WESTNEY ROAD and WESTNEY ROAD, Ajax. 4 Right Lane(s).",2025-08-23T00:00:00+00:00,2025-08-13T07:24:00+00:00,2025-08-23T00:00:00+00:00,2025-08-25T10:00:00+00:00,roadwork,43.849102,-79.04046
74134,229461,MTO,QEW,Fort Erie Bound,"Construction on QEW Fort Erie Bound  between BURLINGTON SKYWAY and BURLINGTON SKYWAY, Burlington. 2 Left Lane(s).",2025-08-16T02:00:00+00:00,2025-08-13T10:59:00+00:00,2025-08-16T02:00:00+00:00,2025-08-18T09:00:00+00:00,roadwork,43.298355,-79.797104
74135,229456,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound Express between WESTNEY ROAD and WESTNEY ROAD, Ajax. 4 Alternating Lane(s).",2025-08-26T00:00:00+00:00,2025-08-13T07:26:00+00:00,2025-08-26T00:00:00+00:00,2025-08-29T10:00:00+00:00,roadwork,43.849102,-79.04046
74137,229459,MTO,QEW,Fort Erie Bound,"Construction on QEW Fort Erie Bound  between BURLINGTON SKYWAY and BURLINGTON SKYWAY, Burlington. ALL LANES CLOSED.",2025-08-16T05:00:00+00:00,2025-08-13T10:54:00+00:00,2025-08-16T05:00:00+00:00,2025-08-16T07:00:00+00:00,roadwork,43.298355,-79.797104
74138,229460,MTO,QEW,Fort Erie Bound,"Construction on QEW Fort Erie Bound  between BURLINGTON SKYWAY and BURLINGTON SKYWAY, Burlington. ALL LANES CLOSED.",2025-08-18T05:00:00+00:00,2025-08-13T10:57:00+00:00,2025-08-18T05:00:00+00:00,2025-08-18T08:00:00+00:00,roadwork,43.298355,-79.797104
74139,229440,MTO,HWY 401,Westbound,"Construction on HWY 401 Westbound Collector between WHITES ROAD, Pickering and PORT UNION ROAD, Toronto. 2 Right Lane(s).",2025-08-16T02:00:00+00:00,2025-08-08T16:48:00+00:00,2025-08-16T02:00:00+00:00,2025-08-16T11:00:00+00:00,roadwork,43.816593,-79.11463
74142,229443,MTO,HWY 401,Westbound,"Recurring-Construction on HWY 401 Westbound Collector between WHITES ROAD, Pickering and MEADOWVALE ROAD, Toronto. 3 Right Lane(s).",2025-08-19T01:00:00+00:00,2025-08-08T17:22:00+00:00,2025-08-19T01:00:00+00:00,2025-08-20T10:00:00+00:00,roadwork,43.816593,-79.11463
74147,229444,MTO,QEW,Toronto Bound,"Maintenance on QEW Toronto bound  between GARDEN CITY SKYWAY and DIEPPE ROAD/NORTH SERVICE ROAD, St. Catharines. 2 Right Lane(s).",2025-08-18T02:00:00+00:00,2025-08-12T20:58:00+00:00,2025-08-18T02:00:00+00:00,2025-08-18T10:00:00+00:00,roadwork,43.167168,-79.19359
74148,51374,MTO,HWY 17,Westbound,"Recurring-Engineering Investigation on HWY 17 Westbound  between MAIN ST/PLANT RD - BUCHANAN TWP (Atomic Energy of Canada Limited - AECL), Chalk River and MOORES RD / BROUSE RD (W), Point Alexander. 1 Alternating Lane(s).",2025-08-18T12:00:00+00:00,2025-08-13T13:21:00+00:00,2025-08-18T12:00:00+00:00,2025-08-23T00:00:00+00:00,roadwork,46.01851,-77.44915
74149,229454,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound Express between WESTNEY ROAD and WESTNEY ROAD, Ajax. 4 Right Lane(s).",2025-08-16T00:00:00+00:00,2025-08-13T07:19:00+00:00,2025-08-16T00:00:00+00:00,2025-08-18T10:00:00+00:00,roadwork,43.849102,-79.04046
74160,229468,MTO,HWY 3,Westbound,"Recurring-Construction on HWY 3 Westbound  between POINT ALBINO ROAD/NIAGARA REG ROAD 112, Fort Erie and SHERKSTON ROAD WEST/NEFF ROAD, Port Colborne. 1 Right Lane(s).",2025-08-15T10:00:00+00:00,2025-08-13T13:25:00+00:00,2025-08-15T10:00:00+00:00,2025-08-18T00:30:00+00:00,roadwork,42.90167,-79.0944
74182,229472,MTO,HWY 35/115,Northbound,"Recurring-Maintenance on HWY 35/115 Northbound  between HWY 401, Clarington and HWY 35, . 1 Alternating Lane(s).",2025-08-17T23:00:00+00:00,2025-08-13T15:16:00+00:00,2025-08-17T23:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,43.90284,-78.62562
74183,229471,MTO,HWY 401,Westbound,"Recurring-Maintenance on HWY 401 Westbound  between BOUNDARY ROAD, Port Hope and HARMONY ROAD, Oshawa. 1 Alternating Lane(s).",2025-08-17T23:00:00+00:00,2025-08-13T15:13:00+00:00,2025-08-17T23:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,43.939877,-78.44936
74184,229470,MTO,HWY 401,Eastbound,"Recurring-Moving Maintenance Closure on HWY 401 Eastbound  between HARMONY ROAD, Oshawa and BOUNDARY ROAD, Port Hope. 1 Alternating Lane(s).",2025-08-17T23:00:00+00:00,2025-08-13T15:10:00+00:00,2025-08-17T23:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,43.8871,-78.82658
74185,229473,MTO,HWY 35/115,Southbound,"Recurring-Moving Maintenance Closure on HWY 35/115 Southbound  between HWY 35 and HWY 401, Clarington. 1 Alternating Lane(s).",2025-08-17T23:00:00+00:00,2025-08-13T15:18:00+00:00,2025-08-17T23:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,44.060196,-78.62273
74186,51379,MTO,HWY 11,Northbound,"Recurring-Construction on HWY 11 Northbound  between HWY 522/MCFADDEN LINE IC and SEC HWY 522B/HEMLOCK RD IC, Trout Creek. 1 Right Lane(s).",2025-08-11T10:00:00+00:00,2025-08-06T17:42:00+00:00,2025-08-11T10:00:00+00:00,2025-09-20T01:00:00+00:00,roadwork,45.96537,-79.36497
74188,51380,MTO,HWY 11,Southbound,"Recurring-Construction on HWY 11 Southbound  between SEC HWY 522B/HEMLOCK RD IC,  and HWY 522/MCFADDEN LINE IC, Trout Creek. 1 Right Lane(s).",2025-08-11T10:00:00+00:00,2025-08-06T17:56:00+00:00,2025-08-11T10:00:00+00:00,2025-09-20T01:00:00+00:00,roadwork,45.997684,-79.36513
74198,229482,MTO,HWY 403 MISSISSAUGA,Westbound,"Construction on HWY 403 MISSISSAUGA Westbound  between HWY 10 / HURONTARIO STREET and HWY 10 / HURONTARIO STREET, Mississauga. 2 Left(with HOV) Lane(s).",2025-08-15T01:00:00+00:00,2025-08-13T16:07:00+00:00,2025-08-15T01:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.600674,-79.64447
74212,51382,MTO,HWY 652,Northbound,"Recurring-Construction on HWY 652 Northbound  between SEC HWY 574-BROWER TWP and N.W.INDUSTRIAL RD-DEMPSAY TWP, . 1 Alternating Lane(s).",2025-08-18T11:00:00+00:00,2025-08-13T16:59:00+00:00,2025-08-18T11:00:00+00:00,2025-09-12T23:00:00+00:00,roadwork,49.0588,-80.83236
74216,229485,MTO,HWY 93,Northbound,"Recurring-Construction on HWY 93 Northbound  between SIMCOE ROAD 27/SIMCOE ROAD 23/VASEY ROAD, Springwater and HWY 12/ANGELA SCHMIDT FOSTER ROAD, Tay. 1 Alternating Lane(s).",2025-08-18T10:00:00+00:00,2025-08-13T16:44:00+00:00,2025-08-18T10:00:00+00:00,2025-08-29T16:00:00+00:00,roadwork,44.631454,-79.814384
74217,51381,MTO,HWY 115,Northbound,"Recurring-Construction on HWY 115 Northbound  between MOORE DR and MOORE DR, Peterborough. 1 Alternating Lane(s).",2025-08-14T11:00:00+00:00,2025-08-13T17:04:00+00:00,2025-08-14T11:00:00+00:00,2025-08-15T23:00:00+00:00,roadwork,44.20504,-78.44568
74230,229490,MTO,HWY 26,Westbound,"Recurring-Maintenance on HWY 26 Westbound  between SIDE RD 3-4 (SUNNYDALE) and CENTRE LN RD, Clearview. 1 Right Lane(s).",2025-08-18T13:00:00+00:00,2025-08-13T17:29:00+00:00,2025-08-18T13:00:00+00:00,2025-08-21T19:00:00+00:00,roadwork,44.42658,-80.04124
74231,229491,MTO,HWY 26,Eastbound,"Recurring-Maintenance on HWY 26 Eastbound  between CENTRE LN RD and SIDE RD 3-4 (SUNNYDALE), Clearview. 1 Right Lane(s).",2025-08-18T13:00:00+00:00,2025-08-13T17:30:00+00:00,2025-08-18T13:00:00+00:00,2025-08-21T19:00:00+00:00,roadwork,44.42361,-80.06321
74244,229492,MTO,HWY 401,Westbound,"Recurring-Construction on HWY 401 Westbound Express between DIXIE ROAD and KENNEDY RD -MISSISSAUGA, Mississauga. 2 Right Lane(s).",2025-08-15T01:00:00+00:00,2025-08-12T22:50:00+00:00,2025-08-15T01:00:00+00:00,2025-08-16T09:00:00+00:00,roadwork,43.64824,-79.637474
74257,229493,MTO,QEW,Fort Erie Bound,"Recurring-Construction on QEW Fort Erie Bound  between DIXIE ROAD and CAWTHRA ROAD, Mississauga. 2 Alternating Lane(s).",2025-08-14T03:00:00+00:00,2025-08-11T20:19:00+00:00,2025-08-14T03:00:00+00:00,2025-08-20T10:00:00+00:00,roadwork,43.596596,-79.568985
74271,51387,MTO,HWY 401,Westbound,"Construction on HWY 401 Westbound  between Leeds & Grenville CR 32 (IC 645) (Gananoque) and Leeds & Grenville CR 32 (IC 645) (Gananoque), Gananoque. 1 Right Lane(s).",2025-08-14T23:00:00+00:00,2025-08-13T19:09:00+00:00,2025-08-14T23:00:00+00:00,2025-08-15T10:00:00+00:00,roadwork,44.34424,-76.17092
74310,229503,MTO,HWY 403 MISSISSAUGA,Eastbound,"Recurring-Construction on HWY 403 MISSISSAUGA Eastbound  between HWY 10 / HURONTARIO STREET and HWY 10 / HURONTARIO STREET, Mississauga. 2 Alternating Lane(s).",2025-08-11T02:00:00+00:00,2025-08-07T13:07:00+00:00,2025-08-11T02:00:00+00:00,2025-08-15T09:00:00+00:00,roadwork,43.600674,-79.64447
74365,229442,MTO,HWY 410,Southbound,"Recurring-Construction on HWY 410 Southbound Off-ramp at HWY 401, Mississauga. ALL LANES CLOSED.",2025-08-15T03:59:00+00:00,2025-08-12T20:40:00+00:00,2025-08-15T03:59:00+00:00,2025-08-20T09:00:00+00:00,roadwork,43.639233,-79.66045
74423,2022-4005-896364675,MTO-constructions,28,Both Directions,"Expect delays up to 10 minutes.
 Highway 28 - from 2.5 kilometres south of Burleigh Street to 0.1 kilometres south of Monck Road
 Traffic may encounter single lane closures with flagging.  Speeds reduced to 60 kilometres per hour.  Effective lane width 5.5 metres.
 
 August 08, 2025 - August 15, 2025",2025-07-14T04:00:00+00:00,2025-08-13T23:17:49+00:00,2025-07-14T04:00:00+00:00,2026-11-01T04:00:00+00:00,roadwork,44.7629052,-78.0913189
74424,2025-5075-2109560607,MTO-constructions,7300,Eastbound,"Expect delays up to 5 minutes.
 Highway 7300 - Spanish River Bridge on Highway 7300 - 1 Kilometres south of highway 17 in Massey for 0.38 kilometres
 Lane width reduced to 3.68 metres with temporary concrete barriers. no other restrictions
 
 August 08, 2025 - August 15, 2025",2025-08-11T04:00:00+00:00,2025-08-13T22:29:13+00:00,2025-08-11T04:00:00+00:00,2026-11-26T05:00:00+00:00,roadwork,46.2058685103268,-82.0753136086351
74441,51394,MTO,HWY 417,Eastbound,"Construction on HWY 417 Eastbound Off-ramp at HOLLY ACRES RD EXIT E/B (IC 130), Ottawa. 1 Left Lane(s).",2025-08-18T14:00:00+00:00,2025-08-14T10:14:00+00:00,2025-08-18T14:00:00+00:00,2025-08-18T18:00:00+00:00,roadwork,45.34421,-75.8134
74442,51395,MTO,HWY 417,Eastbound,"Construction on HWY 417 Eastbound Off-ramp at HOLLY ACRES RD EXIT E/B (IC 130), Ottawa. 1 Right Lane(s).",2025-08-14T14:00:00+00:00,2025-08-13T19:34:00+00:00,2025-08-14T14:00:00+00:00,2025-08-14T18:00:00+00:00,roadwork,45.34421,-75.8134
74494,252911,MTO,HWY 540,Westbound,"Highway Maintenance on HWY 540 Westbound  at MAPLE POINT RD-KAGAWONG, Kagawong. Lane and WEST shoulder closed.",2025-08-14T12:16:00+00:00,2025-08-14T12:16:00+00:00,2025-08-14T12:16:00+00:00,,accidentsAndIncidents,45.9026096,-82.2569896
74498,229506,MTO,HWY 410,Northbound,"Recurring-Maintenance on HWY 410 Northbound  between COURTNEY PARK DRIVE, Mississauga and VALLEYWOOD BLVD/HURONTARIO ST, Caledon. 1 Alternating Lane(s).",2025-08-18T03:00:00+00:00,2025-08-13T21:43:00+00:00,2025-08-18T03:00:00+00:00,2025-08-19T09:00:00+00:00,roadwork,43.651936,-79.677536
74499,229507,MTO,HWY 410,Southbound,"Recurring-Maintenance on HWY 410 Southbound  between VALLEYWOOD BLVD/HURONTARIO ST, Caledon and COURTNEY PARK DRIVE, Mississauga. 1 Alternating Lane(s).",2025-08-18T03:00:00+00:00,2025-08-13T21:55:00+00:00,2025-08-18T03:00:00+00:00,2025-08-19T09:00:00+00:00,roadwork,43.741344,-79.831314
74500,229505,MTO,HWY 401,Westbound,"Recurring-Maintenance on HWY 401 Westbound  between DIXIE ROAD, Mississauga and REGIONAL ROAD 25, Milton. 1 Left(with HOV) Lane(s).",2025-08-20T01:00:00+00:00,2025-08-13T21:35:00+00:00,2025-08-20T01:00:00+00:00,2025-08-25T09:00:00+00:00,roadwork,43.64824,-79.637474
74501,385441,MTO,HWY 403 HAMILTON,Eastbound,"Highway Maintenance on HWY 403 HAMILTON Eastbound  at Garden Ave, Brantford. Right lane and right shoulder closed.",2025-08-14T12:30:00+00:00,2025-08-14T16:05:00+00:00,2025-08-14T12:30:00+00:00,,accidentsAndIncidents,43.167283333,-80.213538889
74505,229504,MTO,HWY 401,Eastbound,"Recurring-Maintenance on HWY 401 Eastbound  between REGIONAL ROAD 25, Milton and HWY 403, Mississauga. 1 Left(with HOV) Lane(s).",2025-08-17T15:00:00+00:00,2025-08-13T21:31:00+00:00,2025-08-17T15:00:00+00:00,2025-08-27T09:00:00+00:00,roadwork,43.52803,-79.90527
74507,426672,MTO,HWY 534,Eastbound,"Highway Maintenance on HWY 534 Eastbound  between SOUTH RIVER RD and NIPISSING TWP - STILLAR SIDE RD(S), Nipissing. Lane and EAST shoulder closed.",2025-08-14T12:35:00+00:00,2025-08-14T12:35:00+00:00,2025-08-14T12:35:00+00:00,,accidentsAndIncidents,46.085441869,-79.514942526
74508,229514,MTO,HWY 404,Southbound,"Recurring-Construction on HWY 404 Southbound  between VANDORF SIDEROAD and BLOOMINGTON ROAD, Aurora. 2 Right Lane(s).",2025-08-18T02:00:00+00:00,2025-08-14T03:28:00+00:00,2025-08-18T02:00:00+00:00,2025-08-18T09:00:00+00:00,roadwork,43.996376,-79.3966
74509,229508,MTO,HWY 404,Northbound,"Recurring-Construction on HWY 404 Northbound  between BLOOMINGTON ROAD and VANDORF SIDEROAD, Aurora. 1 Left Lane(s).",2025-08-17T23:00:00+00:00,2025-08-14T02:45:00+00:00,2025-08-17T23:00:00+00:00,2025-08-18T10:00:00+00:00,roadwork,43.9777,-79.392876
74510,229513,MTO,HWY 404,Northbound,"Recurring-Construction on HWY 404 Northbound  between BLOOMINGTON ROAD and VANDORF SIDEROAD, Aurora. 2 Left Lane(s).",2025-08-18T01:00:00+00:00,2025-08-14T03:23:00+00:00,2025-08-18T01:00:00+00:00,2025-08-18T10:00:00+00:00,roadwork,43.9777,-79.392876
74511,51398,MTO,HWY 60,Eastbound,"Engineering Investigation on HWY 60 Eastbound  between Black Point Rd/Griffith Wagner Rd and Kranz Rd - Golden Lake Park, Deacon. 1 Alternating Lane(s).",2025-08-29T12:00:00+00:00,2025-08-14T12:37:00+00:00,2025-08-29T12:00:00+00:00,2025-08-29T16:00:00+00:00,roadwork,45.59697,-77.40032
74526,51400,MTO,HWY 17,Westbound,"Construction on HWY 17 Westbound  between RENFREW CR 58 ( ROUND LAKE ROAD) and RENFREW CR 58 ( ROUND LAKE ROAD), Pembroke. 1 Right Lane(s).",2025-08-07T04:00:00+00:00,2025-08-07T12:49:00+00:00,2025-08-07T04:00:00+00:00,2025-08-22T16:00:00+00:00,roadwork,45.79365,-77.18641
74529,51401,MTO,HWY 41,Northbound,"Construction on HWY 41 Northbound  between White Water Rd / CR 24 and SAWMILL RD, Pembroke. ALL LANES CLOSED.",2025-08-05T11:00:00+00:00,2025-08-01T17:11:00+00:00,2025-08-05T11:00:00+00:00,2025-08-25T16:00:00+00:00,roadwork,45.73792,-77.10494
74538,118073,MTO,HWY 527,Southbound,"Highway Maintenance on HWY 527 Southbound  at MOTT LAKE RD (E), Thunder Bay. Lane and SOUTH shoulder closed.",2025-08-14T13:32:00+00:00,2025-08-14T13:32:00+00:00,2025-08-14T13:32:00+00:00,,accidentsAndIncidents,48.922158315,-89.231825848
74543,84873,MTO,HWY 622,Southbound,"Highway Maintenance on HWY 622 Southbound  at DASHWA LAKE RD (22-8)(E)-GRAVEL RD (22-9)(W), Atikokan. Lane and SOUTH shoulder closed.",2025-08-14T13:40:00+00:00,2025-08-14T13:40:00+00:00,2025-08-14T13:40:00+00:00,,accidentsAndIncidents,48.9041808,-91.7576478
74548,229525,MTO,HWY 9,Eastbound,"Recurring-Construction on HWY 9 Eastbound  between TECUMSETH 10TH SIDE ROAD, King Township and HWY 27, Schomberg. 1 Alternating Lane(s).",2025-08-17T00:00:00+00:00,2025-08-14T13:33:00+00:00,2025-08-17T00:00:00+00:00,2025-08-18T10:00:00+00:00,roadwork,43.993557,-79.758766
74549,229526,MTO,HWY 9,Westbound,"Recurring-Construction on HWY 9 Westbound  between HWY 27, Schomberg and TECUMSETH 10TH SIDE ROAD, King Township. 1 Alternating Lane(s).",2025-08-17T00:00:00+00:00,2025-08-14T13:36:00+00:00,2025-08-17T00:00:00+00:00,2025-08-18T10:00:00+00:00,roadwork,44.011017,-79.67858
74553,441045,MTO,HWY 11,Southbound,"Highway Maintenance on HWY 11 Southbound  at ST JOSEPH CHURCH ENT(N), Shabaqua. Lane and SOUTH shoulder closed.",2025-08-14T13:55:00+00:00,2025-08-14T13:55:00+00:00,2025-08-14T13:55:00+00:00,,accidentsAndIncidents,48.626549841,-90.16312895
74554,2025-5014-656640964,MTO-constructions,69,Northbound,"Expect delays up to 5 minutes.
 Highway 69 from 1.4 kilometres north of highway 559 northerly to 4.6 kilometres north of Highway 7182 for 20 kilometres
 Speed limit reduced to 70 kilometres/hour in work area. no other restrictions
 
 August 08, 2025 - August 15, 2025",2025-08-18T04:00:00+00:00,2025-08-14T13:13:13+00:00,2025-08-18T04:00:00+00:00,2026-11-15T05:00:00+00:00,roadwork,45.4577867,-80.1527267
74555,2025-5017-1900611907,MTO-constructions,11,Northbound,"There is no impact on traffic.
 Highway 11 - Ellesmere Road to 1.1 kilometres north of Yellowstone Road. Project Length 5.4 kilometres.
 No restrictions
 
 August 08, 2025 - August 15, 2025",2025-08-18T04:00:00+00:00,2025-08-14T13:11:59+00:00,2025-08-18T04:00:00+00:00,2025-10-15T04:00:00+00:00,roadwork,46.5785900807448,-79.6333277999728
74558,142221,MTO,HWY 144,Southbound,"Highway Maintenance on HWY 144 Southbound  between REG RD 14-ERRINGTON AV, Chelmsford and HWY 17 OP IC, Sudbury. Lane and SOUTH shoulder closed.",2025-08-14T14:01:00+00:00,2025-08-14T14:01:00+00:00,2025-08-14T14:01:00+00:00,,accidentsAndIncidents,46.568842472,-81.198230631
74561,51396,MTO,EC ROW (7087),Eastbound,"Recurring-Construction on EC ROW (7087) Eastbound  between HWY 3 and HWY 3, Windsor. ALL LANES CLOSED.",2025-08-16T01:00:00+00:00,2025-08-14T11:33:00+00:00,2025-08-16T01:00:00+00:00,2025-08-16T10:00:00+00:00,roadwork,42.270863,-83.04767
74568,229521,MTO,HWY 403 MISSISSAUGA,Westbound,"Recurring-Construction on HWY 403 MISSISSAUGA Westbound  between HWY 10 / HURONTARIO STREET and HWY 10 / HURONTARIO STREET, Mississauga. 3 Alternating Lane(s).",2025-08-18T01:00:00+00:00,2025-08-14T12:56:00+00:00,2025-08-18T01:00:00+00:00,2025-08-22T09:00:00+00:00,roadwork,43.600674,-79.64447
74569,51403,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound  between Highway 4 / Colonel Talbot Rd and Highway 4 / Colonel Talbot Rd, London. ALL LANES CLOSED.",2025-08-18T23:00:00+00:00,2025-08-14T14:14:00+00:00,2025-08-18T23:00:00+00:00,2025-08-23T11:00:00+00:00,roadwork,42.853554,-81.27517
74570,51404,MTO,HWY 4,Northbound,"Recurring-Construction on HWY 4 Northbound  between HIGHWAY 401 (LONDON SOUTH LIMITS) and HIGHWAY 401 (LONDON SOUTH LIMITS), St Thomas. 1 Right Lane(s).",2025-08-18T11:00:00+00:00,2025-08-14T14:24:00+00:00,2025-08-18T11:00:00+00:00,2025-08-22T22:00:00+00:00,roadwork,42.85356,-81.27516
74574,51405,MTO,HWY 401,Eastbound,"Recurring-Construction on HWY 401 Eastbound  between Highway 4 / Colonel Talbot Rd and Highway 4 / Colonel Talbot Rd, London. 1 Right Lane(s).",2025-08-18T10:00:00+00:00,2025-08-14T14:33:00+00:00,2025-08-18T10:00:00+00:00,2025-08-22T15:00:00+00:00,roadwork,42.853554,-81.27517
74577,173099,MTO,HWY 400,Northbound,"Highway Maintenance on HWY 400 Northbound  at GEORGIAN BAY RD - CROOKED BAY RD IC 168, Port Severn. Lane and NORTH shoulder closed.",2025-08-14T14:39:00+00:00,2025-08-14T14:39:00+00:00,2025-08-14T14:39:00+00:00,,accidentsAndIncidents,44.918242,-79.7750504
74581,229528,MTO,HWY 9,Westbound,"Recurring-Maintenance on HWY 9 Westbound  between HWY 27, Schomberg and TECUMSETH 10TH SIDE ROAD, King Township. 1 Alternating Lane(s).",2025-08-19T00:00:00+00:00,2025-08-14T14:24:00+00:00,2025-08-19T00:00:00+00:00,2025-08-25T10:00:00+00:00,roadwork,44.011017,-79.67858
