BaseId,Source,SourceId,Roadway,Direction,Location,Latitude,Longitude,ViewId,Url,Status,Description
871,City of Windsor,WINDSOR-167,City of Windsor,Unknown,City of Windsor – Wyandotte Street and McDougall Street,42.315525,-83.032557,1522,https://511on.ca/map/Cctv/1522,Enabled,
872,City of Windsor,WINDSOR-193,City of Windsor,Unknown,City of Windsor – Ouellette Avenue and Giles Boulevard,42.305264,-83.03093,1523,https://511on.ca/map/Cctv/1523,Enabled,
873,City of Windsor,WINDSOR-198,City of Windsor,Unknown,City of Windsor – Wyandotte Street and Walker Road,42.323762,-83.008392,1524,https://511on.ca/map/Cctv/1524,Enabled,
874,City of Windsor,WINDSOR-208,City of Windsor,Unknown,City of Windsor – Ouellette Avenue and Eugenie Street,42.28604,-83.019,1525,https://511on.ca/map/Cctv/1525,Enabled,
875,City of Windsor,WINDSOR-213,City of Windsor,Unknown,City of Windsor – Ouellette Avenue and Tecumseh Road,42.296601,-83.025399,1526,https://511on.ca/map/Cctv/1526,Enabled,
876,City of Windsor,WINDSOR-218,City of Windsor,Unknown,City of Windsor – Tecumseh Road and Howard Avenue,42.298083,-83.017286,1527,https://511on.ca/map/Cctv/1527,Enabled,
877,City of Windsor,WINDSOR-223,City of Windsor,Unknown,City of Windsor – Walker Road and Division Road,42.262973,-82.968981,1528,https://511on.ca/map/Cctv/1528,Enabled,
878,City of Windsor,WINDSOR-236,City of Windsor,Unknown,City of Windsor – Tecumseh Road and Central Avenue,42.305109,-82.980508,1529,https://511on.ca/map/Cctv/1529,Enabled,
879,City of Windsor,WINDSOR-237,City of Windsor,Unknown,City of Windsor – Dougall Avenue and Roseland Avenue,42.254209,-83.00197,1530,https://511on.ca/map/Cctv/1530,Enabled,
880,City of Windsor,WINDSOR-242,City of Windsor,Unknown,City of Windsor – Dougall Avenue and 6th Concession Road,42.246525,-82.979359,1531,https://511on.ca/map/Cctv/1531,Enabled,
881,COMPASS - West,00138-401 Howard Avenue,Highway 401,Unknown,Highway 401 near Howard Avenue,42.236048,-82.999445,1532,https://511on.ca/map/Cctv/1532,Enabled,
1071,Maintenance - Northeast,NER-Hwy400_MR5,Highway 400,Unknown,Highway 400 near Port Severn Road North,44.80237,-79.731578,2071,https://511on.ca/map/Cctv/2071,Enabled,Looking North
1071,Maintenance - Northeast,NER-Hwy400_MR5,Highway 400,Unknown,Highway 400 near Port Severn Road North,44.80237,-79.731578,2072,https://511on.ca/map/Cctv/2072,Enabled,Looking South
1075,RWIS (MTO),NW-1,Highway 17,Unknown,Highway 17 near Nixon and Ely Lake,49.85134,-93.4291,2082,https://511on.ca/map/Cctv/2082,Enabled,Looking North
1075,RWIS (MTO),NW-1,Highway 17,Unknown,Highway 17 near Nixon and Ely Lake,49.85134,-93.4291,2083,https://511on.ca/map/Cctv/2083,Enabled,Looking Down
1075,RWIS (MTO),NW-1,Highway 17,Unknown,Highway 17 near Nixon and Ely Lake,49.85134,-93.4291,2084,https://511on.ca/map/Cctv/2084,Enabled,Looking South
1076,RWIS (MTO),NW-5,Highway 17,Unknown,Highway 17 near Raleigh Cutoff Road,49.46072,-91.87811,2085,https://511on.ca/map/Cctv/2085,Enabled,Looking East
1076,RWIS (MTO),NW-5,Highway 17,Unknown,Highway 17 near Raleigh Cutoff Road,49.46072,-91.87811,2086,https://511on.ca/map/Cctv/2086,Enabled,Looking Down
1076,RWIS (MTO),NW-5,Highway 17,Unknown,Highway 17 near Raleigh Cutoff Road,49.46072,-91.87811,2087,https://511on.ca/map/Cctv/2087,Enabled,Looking West
1088,Maintenance - East,ER-Hwy35-CR45_Norland,Highway 35,Unknown,Highway 35 at County Road 45,44.727494,-78.811653,2115,https://511on.ca/map/Cctv/2115,Enabled,Looking North
1088,Maintenance - East,ER-Hwy35-CR45_Norland,Highway 35,Unknown,Highway 35 at County Road 45,44.727494,-78.811653,2116,https://511on.ca/map/Cctv/2116,Enabled,Looking West
1088,Maintenance - East,ER-Hwy35-CR45_Norland,Highway 35,Unknown,Highway 35 at County Road 45,44.727494,-78.811653,2117,https://511on.ca/map/Cctv/2117,Enabled,Looking South
1089,Maintenance - West,WR-Hwy401_Oxford_Rd29,Highway 401,Unknown,Highway 401 at Oxford Road 29,43.2256,-80.60278,2118,https://511on.ca/map/Cctv/2118,Enabled,Looking West
1089,Maintenance - West,WR-Hwy401_Oxford_Rd29,Highway 401,Unknown,Highway 401 at Oxford Road 29,43.2256,-80.60278,2119,https://511on.ca/map/Cctv/2119,Enabled,Looking North
1089,Maintenance - West,WR-Hwy401_Oxford_Rd29,Highway 401,Unknown,Highway 401 at Oxford Road 29,43.2256,-80.60278,2120,https://511on.ca/map/Cctv/2120,Enabled,Looking South
1090,Maintenance - Northeast,NER-Hwy69_Shebeshekon_Rd,Highway 69,Unknown,Highway 69 at Shebeshekon Road,45.54801,-80.2805,2121,https://511on.ca/map/Cctv/2121,Enabled,Looking South
1090,Maintenance - Northeast,NER-Hwy69_Shebeshekon_Rd,Highway 69,Unknown,Highway 69 at Shebeshekon Road,45.54801,-80.2805,2122,https://511on.ca/map/Cctv/2122,Enabled,Looking North
1091,Maintenance - Northwest,NWR-Hwy17_near_Nipigon_R_Br,Highway 17,Unknown,Highway 17 at Nipigon River Bridge,49.019741,-88.251275,2123,https://511on.ca/map/Cctv/2123,Enabled,Looking West
1091,Maintenance - Northwest,NWR-Hwy17_near_Nipigon_R_Br,Highway 17,Unknown,Highway 17 at Nipigon River Bridge,49.019741,-88.251275,2124,https://511on.ca/map/Cctv/2124,Enabled,Looking Down
1091,Maintenance - Northwest,NWR-Hwy17_near_Nipigon_R_Br,Highway 17,Unknown,Highway 17 at Nipigon River Bridge,49.019741,-88.251275,2125,https://511on.ca/map/Cctv/2125,Enabled,Looking East
1092,COMPASS - Central,098-401 Mississauga Rd,Highway 401,Unknown,Highway 401 near Mississauga Road,43.605645,-79.744697,2126,https://511on.ca/map/Cctv/2126,Enabled,
1093,COMPASS - Central,108-401 DIXIE,Highway 401,Unknown,Highway 401 near Dixie Road,43.647908,-79.637232,2127,https://511on.ca/map/Cctv/2127,Enabled,
1094,COMPASS - Central,143-401 VICTORIA PK,Highway 401,Unknown,Highway 401 near Victoria Park Avenue,43.767592,-79.319572,2128,https://511on.ca/map/Cctv/2128,Enabled,
1095,COMPASS - Central,144-401 WARDEN Ave,Highway 401,Unknown,Highway 401 near Warden Avenue,43.769668,-79.304037,2129,https://511on.ca/map/Cctv/2129,Enabled,
1096,COMPASS - Central,813-403 Hurontario St,Highway 403,Unknown,Highway 403 near Hurontario Street,43.600346,-79.64427,2130,https://511on.ca/map/Cctv/2130,Enabled,
1097,COMPASS - Central,814-403 E/of Hurontario St,Highway 403,Unknown,Highway 403 East of Hurontario Street,43.607618,-79.636502,2131,https://511on.ca/map/Cctv/2131,Enabled,
1098,COMPASS - Central,815-403 EASTGATE,Highway 403,Unknown,Highway 403 near Eastgate Parkway,43.613832,-79.631352,2132,https://511on.ca/map/Cctv/2132,Enabled,
1099,COMPASS - Central,816-403 EGLINTON,Highway 403,Unknown,Highway 403 near Eglinton Avenue,43.622004,-79.63603,2133,https://511on.ca/map/Cctv/2133,Enabled,
1100,COMPASS - Central,817-403 E/of EGLINTON,Highway 403,Unknown,Highway 403 East of Eglinton Avenue,43.628783,-79.644904,2134,https://511on.ca/map/Cctv/2134,Enabled,
1101,COMPASS - Central,818-403 S/of 401,Highway 403,Unknown,Highway 403 South of Highway 401,43.635531,-79.652387,2135,https://511on.ca/map/Cctv/2135,Enabled,
1102,Maintenance - East,ER-2012-16_Cam3,Highway 401,Unknown,Highway 401 at Wallbridge Loyalist Road,44.17985,-77.44777,2141,https://511on.ca/map/Cctv/2141,Enabled,Looking East
1102,Maintenance - East,ER-2012-16_Cam3,Highway 401,Unknown,Highway 401 at Wallbridge Loyalist Road,44.17985,-77.44777,2142,https://511on.ca/map/Cctv/2142,Enabled,Looking West
1103,Maintenance - East,ER-2012-16_Cam1,Highway 401,Unknown,Highway 401 at Deseronto Road,44.24398,-77.06553,2143,https://511on.ca/map/Cctv/2143,Enabled,Looking West
1103,Maintenance - East,ER-2012-16_Cam1,Highway 401,Unknown,Highway 401 at Deseronto Road,44.24398,-77.06553,2144,https://511on.ca/map/Cctv/2144,Enabled,Looking East
1103,Maintenance - East,ER-2012-16_Cam1,Highway 401,Unknown,Highway 401 at Deseronto Road,44.24398,-77.06553,2145,https://511on.ca/map/Cctv/2145,Enabled,Looking South
1104,Maintenance - East,ER-Hwy401_Rockport,Highway 401,Unknown,Highway 401 East of Rockport Road,44.414316,-75.919759,2136,https://511on.ca/map/Cctv/2136,Enabled,Looking East
1105,Maintenance - West,WR-Hwy26_Collingwood,Highway 26,Unknown,Highway 26 at Collingwood Road,44.525387,-80.324765,2137,https://511on.ca/map/Cctv/2137,Enabled,Looking East
1105,Maintenance - West,WR-Hwy26_Collingwood,Highway 26,Unknown,Highway 26 at Collingwood Road,44.525387,-80.324765,2138,https://511on.ca/map/Cctv/2138,Enabled,Looking West
1105,Maintenance - West,WR-Hwy26_Collingwood,Highway 26,Unknown,Highway 26 at Collingwood Road,44.525387,-80.324765,2139,https://511on.ca/map/Cctv/2139,Enabled,Looking South
1106,COMPASS - East,0041-401 East of 137,Highway 401,Unknown,Highway 401 East of Highway 137,44.38613889,-75.966361,2140,https://511on.ca/map/Cctv/2140,Enabled,
1107,COMPASS - Central,516-404 Major Mackenzie Dr,Highway 404,Unknown,Highway 404 at Major Mackenzie Drive,43.883614,-79.379498,2146,https://511on.ca/map/Cctv/2146,Enabled,
1108,COMPASS - Central,517-404 Elgin Mills Rd,Highway 404,Unknown,Highway 404 at Elgin Mills Road,43.901313,-79.383519,2147,https://511on.ca/map/Cctv/2147,Enabled,
1109,COMPASS - Central,518-404 19th Line,Highway 404,Unknown,Highway 404 near 19th Line,43.918565,-79.388046,2148,https://511on.ca/map/Cctv/2148,Enabled,
1110,COMPASS - Central,519-404 Stouffville Rd,Highway 404,Unknown,Highway 404 at Stouffville Road,43.940051,-79.388878,2149,https://511on.ca/map/Cctv/2149,Enabled,
1111,COMPASS - Central,611-400 LANGSTAFF Rd,Highway 400,Unknown,Highway 400 near Langstaff Road,43.809756,-79.542475,2150,https://511on.ca/map/Cctv/2150,Enabled,
1113,Maintenance - West,WR-Hwy401_Union_EB,Highway 401,Unknown,Highway 401 Eastbound at Union Road,42.76933,-81.38324,2154,https://511on.ca/map/Cctv/2154,Enabled,Looking West
1113,Maintenance - West,WR-Hwy401_Union_EB,Highway 401,Unknown,Highway 401 Eastbound at Union Road,42.76933,-81.38324,2155,https://511on.ca/map/Cctv/2155,Enabled,Looking East
1113,Maintenance - West,WR-Hwy401_Union_EB,Highway 401,Unknown,Highway 401 Eastbound at Union Road,42.76933,-81.38324,2156,https://511on.ca/map/Cctv/2156,Enabled,Looking North
1114,Maintenance - Northeast,NER-Hwy35_at_Water_St,Highway 35,Unknown,Highway 35 at Water Street,44.93142,-78.71481,2157,https://511on.ca/map/Cctv/2157,Enabled,Looking East
1114,Maintenance - Northeast,NER-Hwy35_at_Water_St,Highway 35,Unknown,Highway 35 at Water Street,44.93142,-78.71481,2158,https://511on.ca/map/Cctv/2158,Enabled,Looking South
1114,Maintenance - Northeast,NER-Hwy35_at_Water_St,Highway 35,Unknown,Highway 35 at Water Street,44.93142,-78.71481,2159,https://511on.ca/map/Cctv/2159,Enabled,Looking West
1115,Maintenance - East,ER-Hwy401_CR32,Highway 416,Unknown,Highway 416 at McKenna Casey Bridge,45.25537,-75.78517,2160,https://511on.ca/map/Cctv/2160,Enabled,Looking South
1116,COMPASS - Central,501-404 Tunnel to 401 - 1,Highway 404,Unknown,Highway 404 Tunnel to Highway 401 -1,43.768239,-79.339336,2161,https://511on.ca/map/Cctv/2161,Enabled,
1117,Maintenance - East,ER-Hwy401_Percy,Highway 401,Unknown,Highway 401 at Percy Street,44.02345,-77.90448,2162,https://511on.ca/map/Cctv/2162,Enabled,Looking West
1117,Maintenance - East,ER-Hwy401_Percy,Highway 401,Unknown,Highway 401 at Percy Street,44.02345,-77.90448,2163,https://511on.ca/map/Cctv/2163,Enabled,Looking East
1117,Maintenance - East,ER-Hwy401_Percy,Highway 401,Unknown,Highway 401 at Percy Street,44.02345,-77.90448,2164,https://511on.ca/map/Cctv/2164,Enabled,Looking South
1118,Maintenance - West,WR-Hwy7_Silvercreek,Highway 7,Unknown,Highway 7 at Trafalgar Road,43.6719,-79.97985,2165,https://511on.ca/map/Cctv/2165,Enabled,Looking North
1118,Maintenance - West,WR-Hwy7_Silvercreek,Highway 7,Unknown,Highway 7 at Trafalgar Road,43.6719,-79.97985,2166,https://511on.ca/map/Cctv/2166,Enabled,Looking Down
1118,Maintenance - West,WR-Hwy7_Silvercreek,Highway 7,Unknown,Highway 7 at Trafalgar Road,43.6719,-79.97985,2167,https://511on.ca/map/Cctv/2167,Enabled,Looking South
1119,Maintenance - Northeast,NER-Hwy17_Hwy101,Highway 17,Unknown,Highway 17 at Highway 101,47.96969,-84.78509,2168,https://511on.ca/map/Cctv/2168,Enabled,Looking North
1119,Maintenance - Northeast,NER-Hwy17_Hwy101,Highway 17,Unknown,Highway 17 at Highway 101,47.96969,-84.78509,2169,https://511on.ca/map/Cctv/2169,Enabled,Looking South
1120,Maintenance - East,ER-Hwy401_Shannonville_Rd,Highway 401,Unknown,Highway 401 at Shannonville Road,44.219803,-77.24319,2170,https://511on.ca/map/Cctv/2170,Enabled,Looking East
1120,Maintenance - East,ER-Hwy401_Shannonville_Rd,Highway 401,Unknown,Highway 401 at Shannonville Road,44.219803,-77.24319,2171,https://511on.ca/map/Cctv/2171,Enabled,Looking South
1120,Maintenance - East,ER-Hwy401_Shannonville_Rd,Highway 401,Unknown,Highway 401 at Shannonville Road,44.219803,-77.24319,2172,https://511on.ca/map/Cctv/2172,Enabled,Looking West
1122,Maintenance - Northeast,NER-Hwy17_at_Haviland_Shores,Highway 17,Unknown,Highway 17 at Havilland Shores Drive,46.818546,-84.398564,2174,https://511on.ca/map/Cctv/2174,Enabled,Looking North
1122,Maintenance - Northeast,NER-Hwy17_at_Haviland_Shores,Highway 17,Unknown,Highway 17 at Havilland Shores Drive,46.818546,-84.398564,2175,https://511on.ca/map/Cctv/2175,Enabled,Looking South
1123,Maintenance - Central,CR-QEW_Concession_Rd,QEW,Unknown,QEW East of Concession Road,42.909086,-78.925595,2176,https://511on.ca/map/Cctv/2176,Enabled,Toronto Bound
1123,Maintenance - Central,CR-QEW_Concession_Rd,QEW,Unknown,QEW East of Concession Road,42.909086,-78.925595,2177,https://511on.ca/map/Cctv/2177,Enabled,Fort Erie Bound
1124,Maintenance - Central,CR-QEW_Sodom_Rd,QEW,Unknown,QEW at Sodom Road,42.991536,-79.059447,2178,https://511on.ca/map/Cctv/2178,Enabled,Toronto Bound
1124,Maintenance - Central,CR-QEW_Sodom_Rd,QEW,Unknown,QEW at Sodom Road,42.991536,-79.059447,2179,https://511on.ca/map/Cctv/2179,Enabled,Fort Erie Bound
1125,Maintenance - Central,CR-QEW_Jordan_Rd,QEW,Unknown,QEW at Jordan Road,43.181586,-79.365979,2180,https://511on.ca/map/Cctv/2180,Enabled,Toronto Bound
1125,Maintenance - Central,CR-QEW_Jordan_Rd,QEW,Unknown,QEW at Jordan Road,43.181586,-79.365979,2181,https://511on.ca/map/Cctv/2181,Enabled,Fort Erie Bound
1126,Maintenance - Central,CR-Hwy_3_Killaly_St,Highway 3,Unknown,Highway 3 at Killaly Street,42.892202,-79.182196,2182,https://511on.ca/map/Cctv/2182,Enabled,Looking West
1126,Maintenance - Central,CR-Hwy_3_Killaly_St,Highway 3,Unknown,Highway 3 at Killaly Street,42.892202,-79.182196,2183,https://511on.ca/map/Cctv/2183,Enabled,Looking East
1128,Maintenance - Central,CR-140_Netherby_Roundabout,Highway 140,Unknown,Highway 140 at Netherby Road,42.962245,-79.206798,2186,https://511on.ca/map/Cctv/2186,Enabled,Looking West
1128,Maintenance - Central,CR-140_Netherby_Roundabout,Highway 140,Unknown,Highway 140 at Netherby Road,42.962245,-79.206798,2187,https://511on.ca/map/Cctv/2187,Enabled,Looking South
1129,Maintenance - Central,CR-Hwy_406_Fourth_Av,Highway 406,Unknown,Highway 406 at Fourth Avenue,43.157231,-79.260094,2188,https://511on.ca/map/Cctv/2188,Enabled,Looking West
1129,Maintenance - Central,CR-Hwy_406_Fourth_Av,Highway 406,Unknown,Highway 406 at Fourth Avenue,43.157231,-79.260094,2189,https://511on.ca/map/Cctv/2189,Enabled,Looking East
1129,Maintenance - Central,CR-Hwy_406_Fourth_Av,Highway 406,Unknown,Highway 406 at Fourth Avenue,43.157231,-79.260094,2190,https://511on.ca/map/Cctv/2190,Enabled,Looking North
1130,Maintenance - Central,CR-Hwy_420_Stanley,Highway 420,Unknown,Highway 420 at Stanley Avenue,43.096317,-79.085545,2191,https://511on.ca/map/Cctv/2191,Enabled,Looking West
1131,Maintenance - West,WR-Hwy3_CR34,Highway 3,Unknown,Highway 3 at County Road 34,42.211842,-82.903076,2192,https://511on.ca/map/Cctv/2192,Enabled,Looking East
1131,Maintenance - West,WR-Hwy3_CR34,Highway 3,Unknown,Highway 3 at County Road 34,42.211842,-82.903076,2193,https://511on.ca/map/Cctv/2193,Enabled,Looking South
1131,Maintenance - West,WR-Hwy3_CR34,Highway 3,Unknown,Highway 3 at County Road 34,42.211842,-82.903076,2194,https://511on.ca/map/Cctv/2194,Enabled,Looking West
1132,Maintenance - West,WR-Hwy3_CountyRd8,Highway 3,Unknown,Highway 3 at County Road 8,42.17851,-82.85056,2195,https://511on.ca/map/Cctv/2195,Enabled,Looking North
1132,Maintenance - West,WR-Hwy3_CountyRd8,Highway 3,Unknown,Highway 3 at County Road 8,42.17851,-82.85056,2196,https://511on.ca/map/Cctv/2196,Enabled,Looking West
1132,Maintenance - West,WR-Hwy3_CountyRd8,Highway 3,Unknown,Highway 3 at County Road 8,42.17851,-82.85056,2197,https://511on.ca/map/Cctv/2197,Enabled,Looking South
1133,Maintenance - West,WR-Hwy3_ElginRd74,Highway 3,Unknown,Highway 3 at Elgin Road 74,42.775341,-81.083108,2198,https://511on.ca/map/Cctv/2198,Enabled,Looking East
1133,Maintenance - West,WR-Hwy3_ElginRd74,Highway 3,Unknown,Highway 3 at Elgin Road 74,42.775341,-81.083108,2199,https://511on.ca/map/Cctv/2199,Enabled,Looking West
1133,Maintenance - West,WR-Hwy3_ElginRd74,Highway 3,Unknown,Highway 3 at Elgin Road 74,42.775341,-81.083108,2200,https://511on.ca/map/Cctv/2200,Enabled,Looking North
1134,Maintenance - West,WR-Hwy4_ClintonLine,Highway 4,Unknown,Highway 4 at Clinton Line,42.820865,-81.260903,2201,https://511on.ca/map/Cctv/2201,Enabled,Looking North
1134,Maintenance - West,WR-Hwy4_ClintonLine,Highway 4,Unknown,Highway 4 at Clinton Line,42.820865,-81.260903,2202,https://511on.ca/map/Cctv/2202,Enabled,Looking South
1134,Maintenance - West,WR-Hwy4_ClintonLine,Highway 4,Unknown,Highway 4 at Clinton Line,42.820865,-81.260903,2203,https://511on.ca/map/Cctv/2203,Enabled,Looking Down
1135,Maintenance - West,WR-Hwy4_Saintsbury,Highway 4,Unknown,Highway 4 at Saintsbury Line,43.185134,-81.397279,2204,https://511on.ca/map/Cctv/2204,Enabled,Looking North
1135,Maintenance - West,WR-Hwy4_Saintsbury,Highway 4,Unknown,Highway 4 at Saintsbury Line,43.185134,-81.397279,2205,https://511on.ca/map/Cctv/2205,Enabled,Looking South
1136,Maintenance - West,WR-Hwy6_PtDoverLiftBr,Highway 6,Unknown,Highway 6 at Port Dover Lift Bridge,42.785882,-80.198172,2206,https://511on.ca/map/Cctv/2206,Enabled,Looking East
1136,Maintenance - West,WR-Hwy6_PtDoverLiftBr,Highway 6,Unknown,Highway 6 at Port Dover Lift Bridge,42.785882,-80.198172,2207,https://511on.ca/map/Cctv/2207,Enabled,Looking West
1137,Maintenance - West,WR-Hwy6_PikeBayRd,Highway 6,Unknown,Highway 6 at Pike Bay Road,44.90268,-81.253174,2208,https://511on.ca/map/Cctv/2208,Enabled,Looking North
1137,Maintenance - West,WR-Hwy6_PikeBayRd,Highway 6,Unknown,Highway 6 at Pike Bay Road,44.90268,-81.253174,2209,https://511on.ca/map/Cctv/2209,Enabled,Looking South
1137,Maintenance - West,WR-Hwy6_PikeBayRd,Highway 6,Unknown,Highway 6 at Pike Bay Road,44.90268,-81.253174,2265,https://511on.ca/map/Cctv/2265,Enabled,Looking Down
1138,Maintenance - West,WR-Hwy6_Tobermory,Highway 6,Unknown,Highway 6 at Carlton Street,45.254935,-81.666301,2210,https://511on.ca/map/Cctv/2210,Enabled,Looking North
1138,Maintenance - West,WR-Hwy6_Tobermory,Highway 6,Unknown,Highway 6 at Carlton Street,45.254935,-81.666301,2211,https://511on.ca/map/Cctv/2211,Enabled,Looking South
1138,Maintenance - West,WR-Hwy6_Tobermory,Highway 6,Unknown,Highway 6 at Carlton Street,45.254935,-81.666301,2212,https://511on.ca/map/Cctv/2212,Enabled,Looking Down
1139,Maintenance - West,WR-Hwy9_BruceRd1,Highway 9,Unknown,Highway 9 at Bruce Road 1,44.098162,-81.420999,2213,https://511on.ca/map/Cctv/2213,Enabled,Looking West
1139,Maintenance - West,WR-Hwy9_BruceRd1,Highway 9,Unknown,Highway 9 at Bruce Road 1,44.098162,-81.420999,2214,https://511on.ca/map/Cctv/2214,Enabled,Looking East
1140,Maintenance - West,WR-Hwy9_BruceRd4,Highway 9,Unknown,Highway 9 at Bruce Road 4 and 20,44.092482,-81.311339,2215,https://511on.ca/map/Cctv/2215,Enabled,Looking West
1140,Maintenance - West,WR-Hwy9_BruceRd4,Highway 9,Unknown,Highway 9 at Bruce Road 4 and 20,44.092482,-81.311339,2216,https://511on.ca/map/Cctv/2216,Enabled,Looking East
1140,Maintenance - West,WR-Hwy9_BruceRd4,Highway 9,Unknown,Highway 9 at Bruce Road 4 and 20,44.092482,-81.311339,2308,https://511on.ca/map/Cctv/2308,Enabled,Looking Down
1141,Maintenance - West,WR-Hwy21_BruceRd20,Highway 21,Unknown,Highway 21 at Bruce Road 20,44.290687,-81.496299,2218,https://511on.ca/map/Cctv/2218,Enabled,Looking North
1141,Maintenance - West,WR-Hwy21_BruceRd20,Highway 21,Unknown,Highway 21 at Bruce Road 20,44.290687,-81.496299,2219,https://511on.ca/map/Cctv/2219,Enabled,Looking South
1141,Maintenance - West,WR-Hwy21_BruceRd20,Highway 21,Unknown,Highway 21 at Bruce Road 20,44.290687,-81.496299,2220,https://511on.ca/map/Cctv/2220,Enabled,Looking Down
1142,Maintenance - West,WR-Hwy23_Kirkton,Highway 23,Unknown,Highway 23 South of Perth Line 8,43.319119,-81.317524,2221,https://511on.ca/map/Cctv/2221,Enabled,Looking North
1142,Maintenance - West,WR-Hwy23_Kirkton,Highway 23,Unknown,Highway 23 South of Perth Line 8,43.319119,-81.317524,2222,https://511on.ca/map/Cctv/2222,Enabled,Looking Down
1142,Maintenance - West,WR-Hwy23_Kirkton,Highway 23,Unknown,Highway 23 South of Perth Line 8,43.319119,-81.317524,2223,https://511on.ca/map/Cctv/2223,Enabled,Looking South
1143,Maintenance - West,WR-Hwy24_OaklandRd,Highway 24,Unknown,Highway 24 at Oakland Road,43.026082,-80.36661,2224,https://511on.ca/map/Cctv/2224,Enabled,Looking North
1143,Maintenance - West,WR-Hwy24_OaklandRd,Highway 24,Unknown,Highway 24 at Oakland Road,43.026082,-80.36661,2225,https://511on.ca/map/Cctv/2225,Enabled,Looking South
1144,Maintenance - West,WR-Hwy40_ArnoldRd,Highway 40,Unknown,Highway 40 at Arnold Road,42.593665,-82.433314,2226,https://511on.ca/map/Cctv/2226,Enabled,Looking North
1144,Maintenance - West,WR-Hwy40_ArnoldRd,Highway 40,Unknown,Highway 40 at Arnold Road,42.593665,-82.433314,2227,https://511on.ca/map/Cctv/2227,Enabled,Looking West
1144,Maintenance - West,WR-Hwy40_ArnoldRd,Highway 40,Unknown,Highway 40 at Arnold Road,42.593665,-82.433314,2228,https://511on.ca/map/Cctv/2228,Enabled,Looking East
1145,Maintenance - West,WR-Hwy85_University,Highway 85,Unknown,Highway 85 at University Avenue East,43.487233,-80.502129,2229,https://511on.ca/map/Cctv/2229,Enabled,Looking North
1145,Maintenance - West,WR-Hwy85_University,Highway 85,Unknown,Highway 85 at University Avenue East,43.487233,-80.502129,2230,https://511on.ca/map/Cctv/2230,Enabled,Looking South
1145,Maintenance - West,WR-Hwy85_University,Highway 85,Unknown,Highway 85 at University Avenue East,43.487233,-80.502129,2231,https://511on.ca/map/Cctv/2231,Enabled,Looking South
1146,Maintenance - West,WR-Hwy401_Manning,Highway 401,Unknown,Highway 401 at Manning Road,42.240593,-82.877661,2232,https://511on.ca/map/Cctv/2232,Enabled,Looking West
1146,Maintenance - West,WR-Hwy401_Manning,Highway 401,Unknown,Highway 401 at Manning Road,42.240593,-82.877661,2233,https://511on.ca/map/Cctv/2233,Enabled,Looking Down
1146,Maintenance - West,WR-Hwy401_Manning,Highway 401,Unknown,Highway 401 at Manning Road,42.240593,-82.877661,2234,https://511on.ca/map/Cctv/2234,Enabled,Looking East
1148,Maintenance - West,WR-Hwy401_Bloomfield,Highway 401,Unknown,Highway 401 at Bloomfield Road,42.35084,-82.184833,2238,https://511on.ca/map/Cctv/2238,Enabled,Looking East
1148,Maintenance - West,WR-Hwy401_Bloomfield,Highway 401,Unknown,Highway 401 at Bloomfield Road,42.35084,-82.184833,2239,https://511on.ca/map/Cctv/2239,Enabled,Looking West
1148,Maintenance - West,WR-Hwy401_Bloomfield,Highway 401,Unknown,Highway 401 at Bloomfield Road,42.35084,-82.184833,2240,https://511on.ca/map/Cctv/2240,Enabled,Looking Down
1149,Maintenance - West,WR-Hwy401_Currie,Highway 401,Unknown,Highway 401 at Currie Road,42.676661,-81.515284,2241,https://511on.ca/map/Cctv/2241,Enabled,Looking West
1149,Maintenance - West,WR-Hwy401_Currie,Highway 401,Unknown,Highway 401 at Currie Road,42.676661,-81.515284,2242,https://511on.ca/map/Cctv/2242,Enabled,Looking East
1150,Maintenance - West,WR-Hwy401_Wonderland,Highway 401,Unknown,Highway 401 at Wonderland Road,42.870376,-81.261543,2243,https://511on.ca/map/Cctv/2243,Enabled,Looking West
1150,Maintenance - West,WR-Hwy401_Wonderland,Highway 401,Unknown,Highway 401 at Wonderland Road,42.870376,-81.261543,2244,https://511on.ca/map/Cctv/2244,Enabled,Looking North
1150,Maintenance - West,WR-Hwy401_Wonderland,Highway 401,Unknown,Highway 401 at Wonderland Road,42.870376,-81.261543,2245,https://511on.ca/map/Cctv/2245,Enabled,Looking East
1151,Maintenance - Northeast,NER-Hwy118_at_Hwy35,Highway 118,Unknown,Highway 118 at Highway 35,45.045202,-78.698519,2246,https://511on.ca/map/Cctv/2246,Enabled,Looking South
1151,Maintenance - Northeast,NER-Hwy118_at_Hwy35,Highway 118,Unknown,Highway 118 at Highway 35,45.045202,-78.698519,2247,https://511on.ca/map/Cctv/2247,Enabled,Looking West
1151,Maintenance - Northeast,NER-Hwy118_at_Hwy35,Highway 118,Unknown,Highway 118 at Highway 35,45.045202,-78.698519,2248,https://511on.ca/map/Cctv/2248,Enabled,Looking East
1152,Maintenance - Northeast,NER-Hwy118_Haliburton,Highway 118,Unknown,Highway 118 at Skyline Park Road,45.0431,-78.49016,2249,https://511on.ca/map/Cctv/2249,Enabled,Looking East
1152,Maintenance - Northeast,NER-Hwy118_Haliburton,Highway 118,Unknown,Highway 118 at Skyline Park Road,45.0431,-78.49016,2250,https://511on.ca/map/Cctv/2250,Enabled,Looking West
